Unnamed: 0,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
1352529,172.31.69.25-18.219.193.20-80-33250-6,18.219.193.20,33250,172.31.69.25,80,6,16/02/2018 11:24:34 PM,4387,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.8924093913836,4387.0,0.0,4387.0,4387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,227.9462046956918,227.9462046956918,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,225,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
483709,172.31.69.25-18.218.115.60-80-53075-6,18.218.115.60,53075,172.31.69.25,80,6,20/02/2018 10:55:52,1580197,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.265664977,1580197.0,0.0,1580197.0,1580197.0,1580197.0,1580197.0,0.0,1580197.0,1580197.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,1.265664977,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
2603724,172.31.64.83-72.21.91.42-50730-443-6,172.31.64.83,50730,72.21.91.42,443,6,20/02/2018 10:05:40,826,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421.3075060532688,826.0,0.0,826.0,826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,1210.6537530266346,1210.6537530266346,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,292,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
1028775,172.31.69.28-18.216.200.189-80-57151-6,18.216.200.189,57151,172.31.69.28,80,6,22/02/2018 12:20:35 AM,3278,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.1281269066502,3278.0,0.0,3278.0,3278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,305.0640634533252,305.0640634533252,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
46302,192.168.2.108-74.55.1.4-2115-80-6,192.168.2.108,2115,74.55.1.4,80,6,12/06/2010 02:28:16 PM,5147693,3,5,69.0,1200.0,69.0,0.0,23.0,39.83716857408418,1200.0,0.0,240.0,536.6563145999495,246.5181975692801,1.554094232115241,735384.7142857143,1822946.727056655,4868040.0,558.0,203804.0,101902.0,143322.05926513893,203246.0,558.0,5147693.0,1286923.25,2471598.079272245,4994014.0,6307.0,0,0,0,0,60,116,0.5827853370432152,0.9713088950720254,0.0,1200.0,141.0,397.780089999487,158228.99999999994,0,1,0,0,0,0,0,0,1.0,158.625,23.0,240.0,0,0,0,0,0,0,3,69,5,1200,-1,5840,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
2380230,172.31.0.2-172.31.64.58-53-62706-17,172.31.64.58,62706,172.31.0.2,53,17,20/02/2018 10:21:36,1230,1,1,46.0,62.0,46.0,46.0,46.0,0.0,62.0,62.0,62.0,0.0,87804.87804878049,1626.0162601626016,1230.0,0.0,1230.0,1230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,813.0081300813008,813.0081300813008,46.0,62.0,51.33333333333334,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,77.0,46.0,62.0,0,0,0,0,0,0,1,46,1,62,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
298346,172.31.69.25-18.219.193.20-80-59864-6,18.219.193.20,59864,172.31.69.25,80,6,16/02/2018 11:16:45 PM,590,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3389.830508474576,590.0,0.0,590.0,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1694.915254237288,1694.915254237288,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,225,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
5017272,172.31.67.67-209.85.202.148-50985-443-6,172.31.67.67,50985,209.85.202.148,443,6,20/02/2018 10:30:33,504,3,0,77.0,0.0,46.0,0.0,25.666666666666664,23.45918441321721,0.0,0.0,0.0,0.0,152777.77777777778,5952.380952380952,252.0,337.99704140716966,491.0,13.0,504.0,252.0,337.99704140716966,491.0,13.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,0,5952.380952380952,0.0,0.0,46.0,30.75,21.68524844220144,470.25,0,1,0,0,1,0,0,0,0.0,41.0,25.66666666666667,0.0,0,0,0,0,0,0,3,77,0,0,255,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
960868,172.31.69.28-52.14.136.135-80-52198-6,52.14.136.135,52198,172.31.69.28,80,6,22/02/2018 12:16:54 AM,1861,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1074.69102632993,1861.0,0.0,1861.0,1861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,537.3455131649649,537.3455131649649,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
4245619,172.31.66.81-216.24.224.136-54297-443-6,216.24.224.136,443,172.31.66.81,54297,6,20/02/2018 02:35:45,999437,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0016899514426623,499718.5,706708.6800687396,999437.0,0.0,999437.0,499718.5,706708.6800687396,999437.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,3.0016899514426623,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,5135,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
1327526,172.31.66.43-54.235.89.55-50174-443-6,172.31.66.43,50174,54.235.89.55,443,6,20/02/2018 09:38:51,60184574,14,13,1032.0,1891.0,379.0,0.0,73.71428571428572,141.32364850361606,901.0,0.0,145.46153846153842,319.0239320658706,48.567262435055206,0.4486199403853885,2314791.3076923075,4289884.0047422135,10003735.0,38.0,60184574.0,4629582.615384615,5179571.66894972,10015385.0,127.0,60172127.0,5014343.916666667,5222816.9511615,10015587.0,288.0,0,0,0,0,292,344,0.2326177468664977,0.2160021935188907,0.0,901.0,104.39285714285715,237.8107463051261,56553.95105820108,0,0,0,1,0,0,0,0,0.0,108.25925925925924,73.71428571428571,145.46153846153842,0,0,0,0,0,0,14,1032,13,1891,8192,127,10,20,26452.0,36141.37903290355,100225.0,11613.0,9994867.166666666,21554.7911742764,10003735.0,9950869.0,Benign
527760,172.31.69.25-18.219.193.20-80-42692-6,18.219.193.20,42692,172.31.69.25,80,6,16/02/2018 11:18:26 PM,2424,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.0825082508252,2424.0,0.0,2424.0,2424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,412.5412541254125,412.5412541254125,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,225,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
3519674,172.31.69.25-18.219.193.20-80-37832-6,172.31.69.25,80,18.219.193.20,37832,6,16/02/2018 11:27:34 PM,4485633,4,4,935.0,329.0,935.0,0.0,233.75,467.50000000000006,329.0,0.0,82.25,164.5,281.7885457860685,1.7834718087725858,640804.7142857142,1670187.021151096,4428258.0,4.0,57367.0,19122.333333333336,29808.20699628432,53470.0,23.0,4481732.0,1493910.6666666665,2541283.2737043183,4428258.0,8710.0,0,0,0,0,136,136,0.8917359043862929,0.8917359043862929,0.0,935.0,140.44444444444446,317.2034485590877,100618.02777777777,0,0,0,0,1,0,0,0,1.0,158.0,233.75,82.25,0,0,0,0,0,0,4,935,4,329,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
2718052,172.31.0.2-172.31.65.107-53-54905-17,172.31.65.107,54905,172.31.0.2,53,17,20/02/2018 01:44:25,319,1,1,43.0,59.0,43.0,43.0,43.0,0.0,59.0,59.0,59.0,0.0,319749.21630094043,6269.592476489028,319.0,0.0,319.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3134.796238244515,3134.796238244515,43.0,59.0,48.33333333333334,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,72.5,43.0,59.0,0,0,0,0,0,0,1,43,1,59,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
7717682,172.31.67.109-212.92.116.6-3389-57120-6,212.92.116.6,57120,172.31.67.109,3389,6,20/02/2018 01:03:21,2017466,8,7,1144.0,1581.0,677.0,0.0,143.0,227.96992282817865,1173.0,0.0,225.8571428571429,430.09860441974166,1350.7042993537436,7.435069537727029,144104.7142857143,245920.6597907384,951638.0,56.0,2017466.0,288209.4285714286,394852.5679532624,1172042.0,302.0,1854724.0,309120.66666666674,315962.1688453646,951638.0,159898.0,0,0,0,0,172,152,3.965370420121082,3.469699117605946,0.0,1173.0,170.3125,319.4027173230268,102018.09583333334,0,0,0,1,0,0,0,0,0.0,181.66666666666663,143.0,225.8571428571429,0,0,0,0,0,0,8,1144,7,1581,8192,62856,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
2591167,172.31.64.83-61.228.103.6-445-62191-6,61.228.103.6,62191,172.31.64.83,445,6,20/02/2018 09:41:31,203861,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.621212492826,67953.66666666666,117652.44072833056,203807.0,1.0,203861.0,101930.5,144150.0813059084,203860.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,14.715909369619494,4.905303123206499,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
5357914,172.31.68.20-123.25.95.149-445-56697-6,123.25.95.149,56697,172.31.68.20,445,6,20/02/2018 11:57:45,779978,5,4,286.0,170.0,103.0,0.0,57.2,52.48523601928451,131.0,0.0,42.5,61.7980582219215,584.6318742323501,11.538786991427964,97497.25,134369.1679311143,259905.0,4.0,779911.0,194977.75,129982.50043339167,259984.0,4.0,779921.0,259973.66666666663,298.8550373230027,260306.0,259727.0,0,0,0,0,112,92,6.4104372174599815,5.128349773967983,0.0,131.0,45.6,52.98469380658699,2807.3777777777777,0,0,0,1,0,0,0,0,0.0,50.66666666666666,57.2,42.5,0,0,0,0,0,0,5,286,4,170,8192,0,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
2730678,172.31.65.107-77.72.83.21-3389-53229-6,77.72.83.21,53229,172.31.65.107,3389,6,20/02/2018 02:08:56,3332886,9,7,1132.0,1581.0,661.0,0.0,125.77777777777776,213.67368683215173,1173.0,0.0,225.8571428571429,430.09860441974166,814.0092400400134,4.800644246457875,222192.4,455081.09208529297,1626671.0,4.0,3332886.0,416610.75,607017.5077399216,1626671.0,4.0,3229565.0,538260.8333333333,697655.0852575839,1788892.0,104023.0,0,0,0,0,192,152,2.7003623886325547,2.1002818578253204,0.0,1173.0,159.58823529411768,310.4088148763517,96353.63235294116,0,0,1,1,0,0,0,1,0.0,169.5625,125.77777777777776,225.8571428571429,0,0,0,0,0,0,9,1132,7,1581,8192,62868,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
2486670,172.31.69.25-18.219.193.20-80-46396-6,172.31.69.25,80,18.219.193.20,46396,6,16/02/2018 11:19:59 PM,4799696,4,4,935.0,312.0,935.0,0.0,233.75,467.50000000000006,312.0,0.0,78.0,156.0,259.8081211810081,1.6667722289078308,685670.8571428572,1735908.404054145,4620844.0,5.0,178843.0,59614.33333333332,65385.86526408696,129574.0,47.0,4750422.0,1583474.0,2631224.72144646,4620844.0,515.0,0,0,0,0,136,136,0.8333861144539154,0.8333861144539154,0.0,935.0,138.55555555555554,315.98857222655664,99848.77777777777,0,0,0,0,1,0,0,0,1.0,155.875,233.75,78.0,0,0,0,0,0,0,4,935,4,312,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
1774171,172.31.69.28-18.218.55.126-80-57894-6,172.31.69.28,80,18.218.55.126,57894,6,22/02/2018 12:11:23 AM,1296,4,3,935.0,336.0,935.0,0.0,233.75,467.50000000000006,336.0,0.0,112.0,193.98969044771425,980709.87654321,5401.234567901234,216.0,284.2372248668355,742.0,5.0,1291.0,430.33333333333337,537.8329976241076,1043.0,36.0,1042.0,521.0,312.54119728445414,742.0,300.0,0,0,0,0,92,72,3086.41975308642,2314.8148148148152,0.0,935.0,158.875,334.9180870003888,112170.125,0,1,0,0,0,0,1,1,0.0,181.57142857142856,233.75,112.0,0,0,0,0,0,0,4,935,3,336,-1,32768,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
3124670,172.31.69.25-18.219.193.20-80-33730-6,172.31.69.25,80,18.219.193.20,33730,6,16/02/2018 11:24:38 PM,4537816,4,5,935.0,720.0,935.0,0.0,233.75,467.50000000000006,360.0,0.0,144.0,197.1801207018598,364.7128927219612,1.9833329513580984,567227.0,1494734.0524337909,4261647.0,7.0,276162.0,92054.0,136752.24596693102,249198.0,47.0,4510842.0,1127710.5,2091724.399294276,4261647.0,304.0,0,0,0,0,136,168,0.8814813117147102,1.101851639643388,0.0,935.0,165.5,309.0347876857879,95502.5,0,0,0,0,1,0,0,0,1.0,183.88888888888889,233.75,144.0,0,0,0,0,0,0,4,935,5,720,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
450985,192.168.10.3-192.168.10.14-53-61581-17,192.168.10.14,61581,192.168.10.3,53,17,04/07/2017 01:22:11 AM,134,1,3,51.0,209.0,51.0,51.0,51.0,0.0,79.0,51.0,69.66666666666667,16.165807537309522,1940298.5074626864,29850.74626865672,44.66666666666667,72.1687836487032,128.0,3.0,0.0,0.0,0.0,0.0,0.0,134.0,67.0,90.50966799187808,131.0,3.0,0,0,0,0,8,24,7462.686567164178,22388.059701492533,51.0,79.0,62.2,15.336231610144653,235.2,0,0,0,0,0,0,0,0,3.0,77.75,51.0,69.66666666666667,0,0,0,0,0,0,1,51,3,209,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
2804097,172.31.69.25-18.219.193.20-80-45604-6,172.31.69.25,80,18.219.193.20,45604,6,16/02/2018 11:22:18 PM,4426969,4,4,935.0,377.0,935.0,0.0,233.75,467.50000000000006,377.0,0.0,94.25,188.5,296.3653009542195,1.807105493623289,632424.1428571428,1635962.166803013,4342187.0,8.0,84774.0,28258.0,28258.61976459572,56564.0,47.0,4398750.0,1466250.0,2490732.402717924,4342187.0,6198.0,0,0,0,0,136,136,0.9035527468116448,0.9035527468116448,0.0,935.0,145.77777777777774,321.1490221757564,103136.69444444444,0,0,0,0,1,0,0,0,1.0,164.0,233.75,94.25,0,0,0,0,0,0,4,935,4,377,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
1108830,172.31.69.28-52.14.136.135-80-50427-6,52.14.136.135,50427,172.31.69.28,80,6,22/02/2018 12:25:42 AM,2094,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955.1098376313277,2094.0,0.0,2094.0,2094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,477.5549188156638,477.5549188156638,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
1509513,172.31.69.28-52.14.136.135-80-64392-6,172.31.69.28,80,52.14.136.135,64392,6,21/02/2018 11:58:56 PM,2098,4,3,935.0,247.0,935.0,0.0,233.75,467.50000000000006,247.0,0.0,82.33333333333333,142.60551648983758,563393.7082936129,3336.510962821735,349.66666666666674,591.8931209827216,1530.0,9.0,2089.0,696.3333333333333,1011.4703818369244,1860.0,28.0,1860.0,930.0,848.5281374238571,1530.0,330.0,0,0,0,0,92,72,1906.577693040992,1429.933269780743,0.0,935.0,147.75,329.63042075287035,108656.21428571428,0,1,0,0,0,0,1,1,0.0,168.85714285714286,233.75,82.33333333333333,0,0,0,0,0,0,4,935,3,247,-1,32768,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
386914,172.31.69.28-18.219.9.1-80-60970-6,18.219.9.1,60970,172.31.69.28,80,6,21/02/2018 11:50:27 PM,7944,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.7623363544814,7944.0,0.0,7944.0,7944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,125.8811681772407,125.8811681772407,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
1857245,172.31.69.28-18.219.5.43-80-50306-6,172.31.69.28,80,18.219.5.43,50306,6,22/02/2018 12:15:39 AM,55573,4,3,935.0,312.0,935.0,0.0,233.75,467.50000000000006,312.0,0.0,104.0,180.1332839871632,22438.954168391127,125.96044841919638,9262.166666666666,22279.49391181646,54738.0,7.0,55566.0,18522.0,31600.580010499816,55010.0,21.0,55010.0,27505.0,38513.2779441065,54738.0,272.0,0,0,0,0,92,72,71.97739909668364,53.98304932251274,0.0,935.0,155.875,333.20797345115943,111027.55357142857,0,1,0,0,0,0,1,1,0.0,178.14285714285714,233.75,104.0,0,0,0,0,0,0,4,935,3,312,-1,32768,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
1012004,172.31.69.28-18.216.200.189-80-55450-6,18.216.200.189,55450,172.31.69.28,80,6,22/02/2018 12:19:39 AM,1913,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045.4783063251436,1913.0,0.0,1913.0,1913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,522.7391531625718,522.7391531625718,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
5699865,172.31.0.2-172.31.69.19-53-56757-17,172.31.69.19,56757,172.31.0.2,53,17,20/02/2018 11:20:16,12536,1,1,30.0,132.0,30.0,30.0,30.0,0.0,132.0,132.0,132.0,0.0,12922.782386726229,159.5405232929164,12536.0,0.0,12536.0,12536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,79.77026164645821,79.77026164645821,30.0,132.0,64.0,58.88972745734182,3468.0,0,0,0,0,0,0,0,0,1.0,96.0,30.0,132.0,0,0,0,0,0,0,1,30,1,132,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
546334,172.31.69.25-18.219.193.20-80-42086-6,18.219.193.20,42086,172.31.69.25,80,6,16/02/2018 11:18:35 PM,3358,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.5926146515782,3358.0,0.0,3358.0,3358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,297.7963073257892,297.7963073257892,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,225,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
7890024,169.254.169.254-172.31.67.98-80-50212-6,172.31.67.98,50212,169.254.169.254,80,6,20/02/2018 02:39:46,22,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90909.09090909093,22.0,0.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,90909.09090909093,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2238,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
49090,172.31.69.25-13.59.126.31-21-50828-6,13.59.126.31,50828,172.31.69.25,21,6,16/02/2018 08:06:53 PM,21,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95238.09523809524,21.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,21.0,21.0,0,0,0,0,0,60,0.0,95238.09523809524,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
3395551,172.31.69.25-18.219.193.20-80-56586-6,172.31.69.25,80,18.219.193.20,56586,6,16/02/2018 11:26:39 PM,4563823,4,4,935.0,367.0,935.0,0.0,233.75,467.50000000000006,367.0,0.0,91.75,183.5,285.2871375598922,1.752916359815006,651974.7142857143,1669988.1659742098,4438524.0,5.0,125280.0,41760.0,38536.791913702415,75989.0,21.0,4514527.0,1504842.3333333335,2540923.1761917425,4438524.0,259.0,0,0,0,0,136,136,0.876458179907503,0.876458179907503,0.0,935.0,144.66666666666666,320.2651245452742,102569.75,0,0,0,0,1,0,0,0,1.0,162.75,233.75,91.75,0,0,0,0,0,0,4,935,4,367,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
2176746,172.31.69.25-18.219.193.20-80-57200-6,172.31.69.25,80,18.219.193.20,57200,6,16/02/2018 11:17:45 PM,4266152,4,4,935.0,368.0,935.0,0.0,233.75,467.50000000000006,368.0,0.0,92.0,184.0,305.4274671882296,1.8752261991602737,609450.2857142858,1570343.8282127597,4170286.0,8.0,95858.0,31952.666666666664,28058.851301030365,52688.0,25.0,4222973.0,1407657.6666666665,2392647.506666691,4170286.0,351.0,0,0,0,0,136,136,0.9376130995801368,0.9376130995801368,0.0,935.0,144.77777777777774,320.35206327483587,102625.44444444444,0,0,0,0,1,0,0,0,1.0,162.875,233.75,92.0,0,0,0,0,0,0,4,935,4,368,-1,211,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
6451442,172.31.0.2-172.31.65.6-53-64040-17,172.31.65.6,64040,172.31.0.2,53,17,20/02/2018 11:23:55,1157,1,1,60.0,134.0,60.0,60.0,60.0,0.0,134.0,134.0,134.0,0.0,167675.02160760586,1728.608470181504,1157.0,0.0,1157.0,1157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,864.304235090752,864.304235090752,60.0,134.0,84.66666666666667,42.72391992003231,1825.333333333333,0,0,0,0,0,0,0,0,1.0,127.0,60.0,134.0,0,0,0,0,0,0,1,60,1,134,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
437246,172.31.69.28-18.216.200.189-80-62943-6,18.216.200.189,62943,172.31.69.28,80,6,21/02/2018 11:52:33 PM,799,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2503.128911138924,799.0,0.0,799.0,799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,1251.564455569462,1251.564455569462,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos
2141010,172.31.64.16-199.16.156.75-52379-443-6,199.16.156.75,443,172.31.64.16,52379,6,20/02/2018 02:47:58,104,2,1,31.0,0.0,31.0,0.0,15.5,21.92031021678297,0.0,0.0,0.0,0.0,298076.9230769231,28846.153846153848,52.0,38.18376618407357,79.0,25.0,104.0,104.0,0.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,20,19230.76923076923,9615.384615384615,0.0,31.0,15.499999999999998,17.897858344878394,320.3333333333333,0,1,0,0,1,0,0,0,0.0,20.666666666666668,15.5,0.0,0,0,0,0,0,0,2,31,1,0,131,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
